source_text,target_text,language_pair,split,source_lang,target_lang,data_source
Nagsusulat Siya Ng Mahabang Mensahe Para Sa Kanyang Kapatid Na Nasa Ibang Bansa Upang Kumustahin Ang Kalagayan Doon.,Nagsusurat Hiya Hin Halaba Nga Mensahe Para Ha Iya Bugto Nga Aada Ha Iba Nga Nasud Basi Kumustahon An Kahimtang Didto.,,train,tgl,war,conversational
Nagulat ang lahat nang biglang dumating ang sikat na artista sa aming maliit na barangay kaninang umaga,Nakuratan an ngatanan han tigda nga umabot an sikat nga artista ha amon gutiay nga barangay kanina han aga,,train,tgl,war,conversational
"At siya'y nagsipangha sa mga tao sa gitna ng bayan, at walang sinoman na tumagal sa kaniya",Nawara hiya ha butnga han kagurangan nga waray nabulig ha iya,war-tgl,train,tgl,war,alpaca
"""Nagpaalam ako sa mga taong may luha sa aking mga mata"".","""Nagpaalam an daraga nga may luha nga mga mata"".",war-tgl,train,tgl,war,alpaca
Kumuha ng mga ibinigay na input at gumawa ng isang makabagong kuwento,Kuhaa an mga iginhatag nga input ngan paghimo hin mamugnaon nga istorya,war-tgl,train,tgl,war,alpaca
"Walang pakialam, dahil nasa tore siya, ang kanyang puso ay nag-aalala sa pag-anti-pay habang siya ay nag-aalala sa kanyang selda.","Waray pag-alang, sinagka hiya ha torre, an iya kasingkasing nagtitipa tungod han pag-antisipar samtang nagtitikahirani hiya ha iya selda.",war-tgl,train,tgl,war,alpaca
ito ay nagbibigay ng neurotoxin na kilala bilang botulinum toxin na maaaring maging sanhi ng botulism - isang bihirang ngunit malubhang sakit na maaaring magresulta sa paralisasyon at maging kamatayan kung walang gamot.,naghahatag ini hin neurotoxin nga kilala nga botulinum toxin nga pwede magdurot hin botulism - usa nga talagsahon pero grabe nga sakit nga pwede magresulta hin paralisado ngan bisan kamatayon kun diri matambal.,war-tgl,train,tgl,war,alpaca
Ang isang paraan upang simulan ang pagsulat ay ang paggawa ng isang plano o mapa ng isipan ng iyong mga ideya.,Usa nga paagi ha pagtikang ha buruhaton ha pagsurat amo an paghimo hin outline o mapa han hunahuna han imo mga ideya.,war-tgl,train,tgl,war,alpaca
Magkano ba ang kabuuang halaga ng lahat ng bibilhin ko,Tagpira ba an kabilugan nga kantidad han ngatanan ko nga papaliton,,train,tgl,war,conversational
nakita ng diyos ang lahat ng kanyang nilikha at ito ay napakabuti. nagkaroon ng gabi at nagkaroon ng umaga nang ikaanim na araw,nakita han dyos an ngatanan nga iya ginhimo ngan nalipay hiya hin duro. linmabay an kagab-ihon ngan inmabot an agaâ€”amo adto an ikaunom nga adlaw. genesis 2,,train,tgl,war,conversational
Laking pasasalamat ko sa mga mangingisda na nakahuli ng maraming isda para sa aming pista bukas.,Dako an akon pasalamat ha mga mangingisda nga nakadakop hin damo nga isda para han amon piyesta buwas.,war-tgl,train,tgl,war,alpaca
"Pasensya na, pero ako ay isang AI para sa mga tagapagsalita at hindi ko nagawa ang mga larawan o mga koperan ng libro.","Pasensya na, pero usa ako nga AI nga parag-istorya ngan diri nakakahimo hin mga imahe o mga kobre han libro.",war-tgl,train,tgl,war,alpaca
Inabat nga walang katapusan ang pelikula.,Inabat nga waray kataposan an salida.,war-tgl,test,tgl,war,alpaca
Nagkaroon Ng Gabi At Nagkaroon Ng Umaga Nang Ikalimang Araw.,"Niyan Nagsiring An Lalake, Â€Œiini Na Gud Man In Usa Nga Sugad Ha Akon Kaparehoâ€” Tul-An Nga Tikang Han Akon Tul-An, Ngan Unod Nga Tikang Han Akon Unod. Tatawgon Hiya Nga Â€˜Babayeâ€™ Kay Kinuha Hiya Tikang Han Lalake.Â€",,train,tgl,war,conversational
malaki ang aking pasasalamat sa iyong walang-sawang pagsuporta sa akin,dako an akon pasalamat ha imo waray-hunong nga pagsuporta ha akon,,train,tgl,war,conversational
Ang pagbibigay ng isang kapana-panabik na pag-aaral sa lungsod ng Roma.,Paghatag hin makapainteres nga pagsaysay han syudad han Roma.,war-tgl,train,tgl,war,alpaca
"Listahan ng mga pindutan: barko ha kalangitan, alien, parke, salog, diamante","Lista han mga butang: barko ha kalangitan, alien, parke, salog, diamante",war-tgl,train,tgl,war,alpaca
Ano ang ibig mong sabihin?,Ano it imo karuyag sidngon?,war-tgl,train,tgl,war,alpaca
pinag-aaralan namin ang istruktura ng hku9 coronavirus at ang interaksyon nito sa ace2 receptor.,gin-aadman namon an istruktura han hku9 coronavirus ngan an interaksyon hini ha ace2 receptor.,,train,tgl,war,conversational
Magmula sa ilang mga round at pagkatapos ng mga ito ang team o mag-aaral na may pinakamaraming token o sticker ay magdeklara ng panalo.,Magmulay hin damo nga rounds ngan katapos an team o estudyante nga mayda pinakadamo nga token o sticker an igdedeklara nga nagdadaog.,war-tgl,train,tgl,war,alpaca
Ang baliskad ay hindi tumutulong para sa negatibong magnetismo.,Baliskad ini nga tudling para magin negatibo .,war-tgl,train,tgl,war,alpaca
"Sa sakob han loop, magdagdag ng 1 at dami han `ihap`.","Ha sakob han loop, dugangi hin 1 an kantidad han `ihap`.",war-tgl,train,tgl,war,alpaca
Parehong mga teorikal na konstruksyon at mga postulatong teorikal upang ipaliwanag ang ilang mga obserbasyon tungkol sa ating sansinukob na hindi nai-explicit sa mga batas ng pisika.,Pareho hira mga teoretikal nga mga konstruksyon nga gin-postulate basi isaysay an pipira nga mga obserbasyon mahitungod han aton uniberso nga diri maipapatin-aw han hinbabaroan nga mga balaud han pisika.,war-tgl,train,tgl,war,alpaca
"Mga Kailangang Pag-aayos: Ang sistema ay may mga kinakailangang mga kondisyon, na nagpapahintulot sa mga gumagamit na i-adjust ang mga gawain at bahagi nito sa kanilang mga pangangailangan.","Mga Kahimtang nga Mapapahiuyon: An sistema magkakaada unta mga kahimtang nga maipapahiuyon, nga magtutugot ha mga nagamit hito nga ipahiuyon an mga buruhaton ngan mga bahin hito uyon ha ira tagsa nga panginahanglan.",war-tgl,train,tgl,war,alpaca
Ang ilan sa mga karaniwang problema sa kanila ay ang mga sumusunod: 1.,"An pipira han komon nga problema ha ira amo an masunod:

1.",war-tgl,train,tgl,war,alpaca
Nakatanggap Kami Ng Maraming Papuri Mula Sa Mga Panauhin Dahil Sa Napakasarap Na Pagkaing Inihain Namin.,Nakakarawat Kami Hin Damo Nga Pagdayaw Tikang Ha Mga Bisita Tungod Han Kamarasa Han Pagkaon Nga Amon Gin-Andam.,,train,tgl,war,conversational
"Ang mga trabaho sa mga lungsod ay madalas na mas maraming kumpara sa mga tao, at ang mga suweldo ay karaniwang mas mataas.","Agsob nga mas damu an trabaho ha mga syudad kon itanding ha kaumhan, ngan kasagaran nga mas hitaas an sweldo.",war-tgl,train,tgl,war,alpaca
"Hindi mo dapat i-cut ang portion size at i-cut ang carbohydrate intake, dahil kahit na ang mas masarap na pagkain ay maaaring magdagdag ng calorie at hindi mo rin inumin ang carbohydrate.","Hinumdumi nga bantayan an kadako han porsyon ngan bantayan an pag-inom hin carb, tungod kay bisan an makapahimsog nga mga meryenda in pwede magdugang ha kaloriya ngan pag-inom hin karbohidrat.",war-tgl,train,tgl,war,alpaca
"Maaari rin itong mai-inom ng isang iced tea, isang smoothie na prutas, o isang gin na may tubig na may tubig upang maging masarap at masarap ang inumin sa araw.","O mahimo ka liwat mag-inom hin iced tea, smoothie hin prutas, o ginpabugnaw nga tubig nga lubi para hin nakakarepresko ngan nakakapa-ubos nga irimnon ha mapaso nga adlaw.",war-tgl,train,tgl,war,alpaca
"Sa huli, ang Tour de France ay maaaring maglaro ng mahalagang papel sa kasaysayan ng bisikleta, bilang isang tagapagpasok sa mga pag-unlad nito, pag-unlad ng teknolohiya, at pag-aalaga ng isport.","Ha pagtapos, an Tour de France mayda importante nga papel ha kaagi han pagbisikleta, nga nakaamot han pagpasikat hini, pag-uswag han teknolohiya, ngan pagpropesyonal han isport.",war-tgl,test,tgl,war,alpaca
Ilagay ang mga sumusunod na mga talaan sa tamang pagkakasunud-sunod upang makabuo ng isang kuwento.,Ibutang an masunod nga mga tudling ha tama nga pagkasunod-sunod para makahimo hin istorya.,war-tgl,train,tgl,war,alpaca
pagsusulat ng personal na talata tungkol sa epekto ng pagbabago ng klima.,pagsurat hin personal nga pamalandong han epekto han pagbabag-o han klima.,war-tgl,train,tgl,war,alpaca
Ilang Taon Ka Na?,Pira An Imo Edad?,,train,tgl,war,conversational
nag-publish ng dalawang bagong ideya para sa online na negosyo .,pag-utok hin duha nga nobela nga ideya para hin online nga negosyo .,war-tgl,train,tgl,war,alpaca
magandang pagmasdan ang mga lumang pader sa intramuros kung naglilibot ka sa gabi nang walang trapiko,mahusay pagkit-on an karaan nga mga pader ha intramuros kon naglilibot ka ha gab-i waray trapiko,,train,tgl,war,conversational
kinakailangan ang wastong ebidensya bago natin siya husgahan tungkol sa nawawalang pera sa loob ng paaralan,ginkikinahanglan an husto nga ebidensya san-o naton hiya husgahan parti han nawawara nga kwarta ha sulod han eskwelahan,,val,tgl,war,conversational
halika roon sa dapit na iyon,kadi dapit didto,,train,tgl,war,conversational
Sinusubaybay ng aklat ang mga pakikipagsapalaran nina Jack at Annie habang naglalakbay sa panahon upang makaranas ng mga kaganapan ng Rebolusyonaryo at Gera,Ginsusunod hini nga libro an mga adbentura nira Jack ngan Annie samtang nagbibiyahe hira ha panahon basi maeksperyensyahan an mga panhitabo han Rebolusyonaryo nga Gyera,war-tgl,train,tgl,war,alpaca
"OneDrive: Nag-aalok ng 5GB ng libreng bayad na imbakan, na may mga bayad na plano na nagsisimula sa $1.99 bawat buwan para sa 100GB ng bayad na imbakan.","OneDrive: Nagtatanyag hin 5GB nga libre nga pagtipig, nga may bayad nga mga plano nga nagtitikang ha $ 1.99 kada bulan para hin 100GB nga pagtipig.",war-tgl,train,tgl,war,alpaca
isang buwan na ang nakalipas.,bulan bitoon gab-i pagkidlap .,war-tgl,train,tgl,war,alpaca
"Hindi naman ito nag-aaplay, dahil ang enerhiya ng pagkain ay mataas .","Diri nadudunot, hitaas an enerhiya nga pagkaon .",war-tgl,train,tgl,war,alpaca
"pero, dapat magsimula ka sa akin.","bisan pa man, dapat magtikang na ako.",war-tgl,train,tgl,war,alpaca
ano ang masarap na ulam ngayong hapunan na inihanda ng ating lola para sa atin?,ano an marasa nga sud-an yana nga panihapon nga inandam han aton lola para ha aton?,,train,tgl,war,conversational
pinaalalahanan ng guro ang estudyante na mag-aral nang mabuti para sa pagsusulit.,ginpahinumdoman han maestra an estudyante nga mag-aram hin maupay para han pasulit.,,train,tgl,war,conversational
Dito ay naglalagay kami ng isang malaking halaga ng enerhiya.,Dinhi nasulod an nababag-o nga enerhiya.,war-tgl,train,tgl,war,alpaca
"Minsan nakakapagod din maghanap ng mali sa code, pero napakasarap sa pakiramdam kapag gumana na ito.","Panagsa nakakapoy man mamiling hin sayop ha code, kundi kamapaso ha pamatyag kon gumana na ini.",war-tgl,test,tgl,war,alpaca
Masaya akong makarinig ng iyong boses matapos ang matagal na panahon na wala tayong komunikasyong dalawa,Malipayon ako nga makabati han imo tingog kahuman han maiha nga panahon nga waray kita komunikasyon nga duha,,train,tgl,war,conversational
Mabigat nga talaga itong bagahe para sa isang bata na katulad mo na kagaan ang timbang,Mabug-at gud man ini nga bagahe para hiton usa nga bata nga sugad ha imo kagaan an timbang,,test,tgl,war,conversational
Paghahanap ng libreng online tool para sa paglikha ng timeline .,Pagbiling hin libre nga online tool para paghimo hin timeline .,war-tgl,train,tgl,war,alpaca
"D A Nawara sa pag-iisip, sa kahiladman sa loob .","D             A
Nawara ha hunahuna, ha kahiladman han sulod .",war-tgl,test,tgl,war,alpaca
Pinaalalahanan Kami Ng Doktor Na Uminom Ng Bitamina Upang Lumakas Ang Resistensya Natin Laban Sa Kumakalat Na Bayrus Ngayon.,Ginpahinumdoman Kami Han Doktor Nga Uminom Hin Bitamina Basi Makusog An Resistensya Naton Kontra Hini Nga Kumakalat Nga Bayrus Yana.,,train,tgl,war,conversational
"Naglilingkod ito ng isang landas-palakasan na naglalarawan ng arkitektura, mga sangkap, at disenyo ng software, at tumutulong sa mga tagagawa at mga kasangkot na mas maunawaan ang proyekto","Nagseserbi ini nga mapa han dalan nga naglaladawan han arkitektura, mga sangkap, ngan disenyo han software, ngan nabulig ha mga naghimo ngan mga nakikigbahin nga mas masabtan an proyekto",war-tgl,train,tgl,war,alpaca
nais niyang tumulong sa kanyang komunidad sa pamamagitan ng pagtuturo nang libre sa mga bata tuwing sabado,karuyag niya bumulig ha iya komunidad pinaagi han pagtudlok hin libre ha mga bata kada sabado,,train,tgl,war,conversational
Ang mga resulta ay maaaring sumuporta o magpakita ng hipotesis na ang mga molekula ng tubig ay maaaring magkaroon ng kakayahang mag-make ng iba't ibang mga anyo sa iba't ibang kalagayan,An mga resulta mahimo sumuporta o pamatud-an an hipotesis nga an mga molekula han tubig may-ada abilidad ha pagporma hin iba-iba nga porma ilarom han iba-iba nga kahimtang,war-tgl,test,tgl,war,alpaca
"ang aparato ay hindi rin maaaring maging resistant sa tubig at dumi, na may ip68 rating.","an aparato in diri gihapon nadadaog han tubig ngan tapotapo, nga mayda ip68 nga rating.",war-tgl,train,tgl,war,alpaca
"pag-ebalwar han modelo: isang modelo sa gin-ebalwar na ginagamit ng iba't ibang mga paaralan tulad ng katukma, katukma, at paghinumdom.","pag-ebalwar han modelo: an modelo in gin-ebalwar gamit an iba-iba nga mga sukol sugad han katukma, katukma, ngan paghinumdom.",war-tgl,train,tgl,war,alpaca
"Pag-uugnay: Bago magsimula ang pag-uugnay, ang mga timbang at bias ng network ay sa simula, kadalasan ay may mga random na halaga.","Pagtikang: Antes magtikang an paghag-id, an mga timbang ngan mga bias han network in gintitikangan, kasagaran nga mayda gudtiay nga random nga mga kantidad.",war-tgl,train,tgl,war,alpaca
Alayon gumawa hin file .,Alayon paghimo hin file .,war-tgl,train,tgl,war,alpaca
isulat ang 5 natatanging katangian na maaaring magkaroon nito.,ilista an 5 nga talagsahon nga mga bahin nga bangin may-ada hito.,war-tgl,train,tgl,war,alpaca
Ang kawalan ng kaalaman ay maaaring magresulta sa mga taong hindi mahusay na pumili ng pagkain na maaaring makaapekto sa kanilang kalusugan,Ini nga kakulang hin kahibaro mahimo magresulta ha diri maopay nga pagpili han mga tawo hin pagkaon nga mahimo makaapekto ha ira kahimsog,war-tgl,train,tgl,war,alpaca
Wala na akong pera,Waray na ako kwarta,,train,tgl,war,conversational
kamusta na ang iyong nararamdaman matapos mong uminom ng gamot kahapon,kumusta na an imo gin-aabat kahuman mo inminom han tambal kakulop,,train,tgl,war,conversational
pwede ba akong humingi ng kaunting diskwento rito sa isda dahil kaunti na lang ang pera ko?,pwede ba ako makaaro hin gutiay nga diskwento hini nga isda kay pira na la an akon kwarta?,,train,tgl,war,conversational
nandito lang ako.,adi la ako didhi.,,train,tgl,war,conversational
"Ang mga disadvantages ay kasama ang panganib ng mga aksidente sa nuklear, mga panganib sa paglalagay ng radioaktibong basura, at mataas na gastos sa pagsisimula.","An mga disbentaha nag-uupod han peligro han nukleyar nga mga aksidente, mga ayat ha paglabog han radyoaktibo nga basura, ngan hitaas nga gastos ha tinikangan.",war-tgl,val,tgl,war,alpaca
"Ito ang pangunahing espasyo na ginagamit para sa pag-install ng mga application, pagbubukas ng mga file, o pag-iimbak ng data na ginagamit.","Amo ini an panguna nga espasyo nga ginagamit para han pagpadalagan hin mga aplikasyon, pag-abri hin mga file, o pagtipig hin mga datos nga ginagamit.",war-tgl,val,tgl,war,alpaca
"Para sa bawat isa sa mga salitang ibinigay, piliin ang mga nauugnay na mga salita at grupo.","Para han kada usa han mga iginhatag nga mga pulong, pamiling hin mga may kalabutan nga mga pulong ngan igrupo ini.",war-tgl,train,tgl,war,alpaca
"ito ay isang madaling at madaling-abot na klase ng pag-eehersisyo na maaaring gawin sa halos anumang lugar, kaya ito ay isang mahusay na pagpipilian para sa mga tao ng iba't ibang edad at kakayahan.","usa ini nga madali ngan madali maabot nga klase hin ehersisyo nga mahimo buhaton haros bisan diin, salit maopay gud ini nga kapilian para ha mga tawo nga iba-iba an edad ngan abilidad.",war-tgl,train,tgl,war,alpaca
hindi ako makakatulog agad ngayon dahil nakainom ako ng matapang na kape kanina.,diri ako makakaturog dayon yana kay nakainom ako hin matapang nga kape kanina.,war-tgl,train,tgl,war,alpaca
"Itom at Kagurangan - isang malalaking rehiyon sa timog-kanlurang Alemanya na kilala sa mga malalaking kagurangan, magagandang nayon, at mga pagkakataon para sa pag-akyat at pag-ski.","An Itom nga Kagurangan - usa nga matahom nga rehiyon ha sur-weste nga Alemanya nga kilala tungod han iya madakmol nga mga kagurangan, mag-opay nga mga baryo, ngan mga higayon ha pagbaktas ngan pag-ski.",war-tgl,train,tgl,war,alpaca
Sira Itong Sasakyan Ngayon.,Guba Ini Nga Sarakyan Yana.,,train,tgl,war,conversational
"gumising na kayo dahil tanghali na, marami pa tayong gagawin ngayon.","pagmata na kamo kay udto na, damo pa an aton buruhaton yana.",,train,tgl,war,conversational
Ano ang mga naiiba sa balat ng hipopotamo?,Ano an naiiba ha panit han hipopotamo?,war-tgl,val,tgl,war,alpaca
"Bilang isang kasamang tulong ng AI, ito ay dinisenyo upang magbigay ng bilyon-bilyon ng tulong at suporta sa mga propesyonal sa iba't ibang mga industriya.","Sugad nga kabulig han AI, gindisenyo ako ha paghatag hin birilhon nga bulig ngan suporta ha mga propesyonal ha iba-iba nga industriya.",war-tgl,test,tgl,war,alpaca
Ang virtual assistant ay isang software program na gumagamit ng artipisyal na katalinuhan upang magbigay ng suporta at tulong sa isang indibidwal sa paggawa ng iba't ibang mga gawain sa araw-araw.,Iton virtual nga kabulig in usa nga software nga programa nga nagamit hin artipisyal nga intelihensya para makahatag hin suporta ngan bulig ha usa nga indibidwal ha pagbuhat hin iba-iba nga buruhaton kada adlaw.,war-tgl,train,tgl,war,alpaca
Ang isang tao ay nagpapahayag ng opinyon.,An tudling nagpapahayag hin opinyon.,war-tgl,train,tgl,war,alpaca
"Kung nakumpirma na, ang mga detalye ng order ay nasa kusina para sa pag-aayos.","Kun makumpirma na, an mga detalye han order in igpapadara ha kusina para han pag-andam.",war-tgl,train,tgl,war,alpaca
"""Minsan nakita ko ang isang ibon"".","""Damo an akon nakita nga tamsi.""",war-tgl,train,tgl,war,alpaca
"Ang isang tudling ay nasa kasalukuyan at ganap na patuloy sa panahon, na nagpapakita na ang isang pagkilos ay nagsimula noong nakaraan at nagpapatuloy hanggang sa kasalukuyan sa oras.","An tudling aada ha presente nga hingpit nga padayon nga panahon, nga nagpapakita nga an usa nga aksyon nagtikang ha naglabay ngan nagpapadayon tubtob ha presente nga takna.",war-tgl,train,tgl,war,alpaca
