source_text,target_text,language_pair,split,source_lang,target_lang
Gusto niyang bilhin iyang bagong modelo ng selpon ngunit napakamahal ng presyo para sa kanya.,Karuyag niya paliton iton bag-o nga modelo han selpon kundi makuri an presyo para ha iya.,war-tgl,train,tgl,war
Bakit naman?,Kay ano man?,war-tgl,train,tgl,war
Dinala niya ang kanyang alagang aso sa beterinaryo dahil hindi ito kumakain simula pa kahapon.,Gindara niya an iya alaga nga ayam ha beterinaryo kay diri ini nakaon tikang pa kakulop.,war-tgl,train,tgl,war
Minamahal kita.,Ginhihigugma ko ikaw.,war-tgl,train,tgl,war
Hinugasan niyang mabuti ang mga prutas bago niya ito ibinigay sa mga bata.,Ginhugasan niya hin maupay an mga prutas san-o niya ini iginhatag ha mga bata.,war-tgl,train,tgl,war
Matindi ang sikat ng araw.,Mabunafi an sirak.,war-tgl,train,tgl,war
Gising na!,Pagmata na!,war-tgl,train,tgl,war
Ano ang ulam ninyo?,Ano an sud-an niyo?,war-tgl,train,tgl,war
Huwag na huwag mong gagawin iyan dahil mapanganib para sa iyong kalusugan.,Ayaw gud ito buhata kay delikado para han imo panlawas.,war-tgl,train,tgl,war
Napakaganda mo talaga.,Mahusay ka gud.,war-tgl,train,tgl,war
Nakatanggap kami ng padala mula sa aming mga kamag-anak sa Amerika na may lamang mga tsokolate.,Nakakarawat kami hin padara tikang ha amon mga paryente ha Amerika nga may sulod nga mga tsokolate.,war-tgl,train,tgl,war
Gusto kong malaman kung kailan aalis ang barko papuntang Cebu ngayong gabi.,Karuyag ko mabaruan kon sano malarga an barko pakadto ha Cebu yana nga gab-i.,war-tgl,train,tgl,war
Magkano ang pamasahe mula rito papunta sa palengke dahil mukhang tumaas na ang kanilang singil ngayon?,Pira an plete tikang dinhi pakadto ha merkado kay baga hin naghitaas na an ira singil yana?,war-tgl,train,tgl,war
Gusto niyang maghanap ng mas murang alternatibo upang hindi masayang ang badyet.,Karuyag niya mamiling hin mas barato nga alternatibo basi diri makarag an badyet.,war-tgl,train,tgl,war
Gusto niyang makakuha ng mauupuan sa bus dahil matagal-tagal pa ang biyahe papunta sa probinsya.,Karuyag niya makag-agew hin malingkodan ha bus kay maiha-iha pa an byahe pakadto ha probinsya.,war-tgl,train,tgl,war
Nakakatuwa talagang makipag-usap sa iyo matapos ang matagal na hindi tayo nagkita.,Makalilipay gud makig-istorya ha imo kahuman han maiha nga waray kita magkita.,war-tgl,train,tgl,war
"Nag-aaway man kami minsan ng aking kapatid, alam kong mahal namin ang isa't isa.","Nag-aaway man kami panagsa han akon bugto, maaram ako nga palangga namon an usa kag usa.",war-tgl,train,tgl,war
Nakakaramdam ako ng pangungulila kapag gabi dahil malayo ako sa aking mga magulang sa probinsya.,Nakakaabat ako hin kamingaw kon gab-i kay hirayo ako ha akon mga kag-anak ha probinsya.,war-tgl,train,tgl,war
"Kaya't iniiwan ng lalaki ang kanyang ama at ang kanyang ina, at pumipisan sa kanyang asawa; at sila'y nagiging isang laman.","Sanglit amo ini an hinungdan nga an lalake kinahanglan bumaya han amay ug iroy niya ngan makigtampo han iya asawa, ngan hira nga duha uusa na la.",war-tgl,train,tgl,war
Nalaman ko na maraming klase ng isda ang namamatay dahil sa dumi sa dagat.,Nabaruan ko nga damo nga klase hin isda an namamatay tungod han hugaw ha dagat.,war-tgl,train,tgl,war
"Nasaan na ba ang aking itim na sapatos, hindi ko makita sa ilalim.","Hain na ba an akon itom nga sapatos, diri ko makit-an ha idalom.",war-tgl,train,tgl,war
Mahalaga na mayroon tayong malaking pasensya at pag-unawa sa mga matatanda dahil nagbabago na ang kanilang mga ugali.,Importante nga mayda kita dako nga pasensya ngan pag-intindi ha mga lagas kay nagbabag-o na an ira mga batasan.,war-tgl,train,tgl,war
Nakita niya ang lumang litrato ng kanilang lolo sa loob ng baul sa kanto ng kwarto.,Nakita niya an karaan nga litrato han ira lolo ha sulod han baul ha kanto han kwarto.,war-tgl,train,tgl,war
Maraming pagkain ang inihanda nila para sa kapistahan ng patron dito sa aming bayan.,Damo nga pagkaon an ira gin-andam para han kapiyestahan han patron dinhi ha amon bungto.,war-tgl,train,tgl,war
Pupunta ako sa palengke upang mamili ng mga sariwang isda.,Makadto ako ha merkado basi mamalit hin mga presko nga isda.,war-tgl,train,tgl,war
"Pagkatapos ng bench press, susunod ko namang gagawin ang shoulder press at triceps extensions.","Pagkahuman han bench press, sunod ko naman nga bubuhaton an shoulder press ngan triceps extensions.",war-tgl,train,tgl,war
Alis na kayo.,Lakat na kayo.,war-tgl,train,tgl,war
Tulungan mo akong maghanda ng mesa upang makakain na tayo.,Buligi ako pag-andam han lamesa basi makakaon na kita.,war-tgl,train,tgl,war
Nawa'y magpatuloy ang ating pagkakaibigan kahit na magkalayo tayo.,Hinaot unta nga magpadayon an aton pagkakasangkay bisan kon hirayo kita.,war-tgl,train,tgl,war
Pwede bang humingi ng kaunting oras mo upang ipaliwanag itong mahalagang bagay tungkol sa ating proyekto ngayong buwan?,Pwede mangaro hin gutiay nga oras mo basi ipasabot ini nga importante nga butang parti han aton proyekto yana nga bulan?,war-tgl,train,tgl,war
Hinihikayat kita na dumalo sa aming reunion upang makita mo ang mga kaklase.,Gin-aaghat ko ikaw nga umatendir han amon reunion basi makita mo an mga klasmeyt.,war-tgl,train,tgl,war
Napakainit talaga ng araw ngayong tanghali kaya nagpahinga muna kami sa silong ng malaking mangga.,Kamapaso gud han sirak yana nga udto sanglit nagpahuway la anay kami ha sirong han dako nga mangga.,war-tgl,train,tgl,war
Lubos akong humahanga sa kanyang pagpupursige na matuto ng iba't ibang teknolohiya ngayon.,Dako an akon pagdayaw ha iya pagpapadayon nga mahibaro hin iba-iba nga teknolohiya yana.,war-tgl,train,tgl,war
Huwag kalimutang uminom ng maraming tubig matapos mong kumain nitong matatamis na kendi.,Ayaw kalimot pag-inom hin damo nga tubig kahuman mo kumaon hini nga matam-is nga mga kendi.,war-tgl,train,tgl,war
Marunong ka bang magluto nito?,Maaram ka ba magluto hini?,war-tgl,train,tgl,war
Nakatanggap kami ng padala mula sa aming mga kamag-anak sa Amerika ngayong araw.,Nakakarawat kami hin padara tikang ha amon mga paryente ha Amerika yana nga adlaw.,war-tgl,train,tgl,war
"Gumising ka na dahil tanghali na, marami pa tayong pupuntahan ngayon.","Pagmata na kay udto na, damo pa kita lalakton yana.",war-tgl,train,tgl,war
Hindi niya nakalimutan ang kanilang ikalimang anibersaryo kaya nagpadala siya ng video na may paboritong kanta sa kanyang asawa.,Waray niya hingalimti an ira ikalima nga anibersaryo sanglit nagpadara hiya hin bideo nga may paborito nga kanta ha iya asawa.,war-tgl,train,tgl,war
Malasado ang pagkaluto ng itlog ng pugo kaya maganda itong kainin habang mainit pa talaga siya.,Malasado iton pagkaluto hiton kwaknit nga bunay sanglit maupay ini kaunon habang mainit pa gud hiya.,war-tgl,train,tgl,war
"Pasensya na, naliligaw yata ako, puwede bang magtanong ng direksyon?","Pasayloa ako, baga hin nawawara ako, pwede ba magpakiana hin direksyon?",war-tgl,train,tgl,war
Hindi ako sigurado kung makakadalo ako sa ating pulong bukas.,Diri ako sigurado kon makaatendir ako han aton miting buwas.,war-tgl,train,tgl,war
Hindi naging madali ang kanilang paghihiwalay ngunit alam nilang ito ang pinakamabuti para sa kanilang dalawa ngayon.,Diri nagin masayon an ira pag-bulag kundi maaram hira nga amo ini an pinakamaupay para ha ira nga duha yana.,war-tgl,train,tgl,war
Matulog ka muna riyan sa kama habang niluluto ko pa ang ating almusal para sa buong pamilya.,Katurog na anay dida han katre habang gin-luluto ko pa iton aton pamahaw para hiton bug-os nga pamilya.,war-tgl,train,tgl,war
"Pakiusap, nasaan ba ang pinakamalapit na banyo rito sa gusali?","Alayon, hain ba an pinakaharani nga banyo dinhi ha building?",war-tgl,train,tgl,war
Huwag mong kalimutang tumawag sa akin kapag nakarating ka na sa inyong patutunguhan para hindi ako mag-alala.,Ayaw hingalimti pagtawag ha akon kon makaabot ka na ha iyo destinasyon basi diri ako mabaraka.,war-tgl,train,tgl,war
Nasaan si kuya?,Hain hi kuya?,war-tgl,train,tgl,war
Naisip ko na mas maganda kung magtutulungan tayo para mabilis matapos ang trabaho.,Nahuna-hunaan ko nga mas maupay kon magbuburublig kita basi madagmit matapos an trabaho.,war-tgl,train,tgl,war
Kailangan kong magpadala ng pera sa aking mga magulang sa probinsya ngayong tanghali upang ibayad diyan sa kanilang kuryente at tubig.,Kinahanglan ko magpadara hin kwarta ha akon mga kag-anak ha probinsya yana nga udto kay para igbayad dida ha ira kuryente ngan tubig.,war-tgl,train,tgl,war
"Subalit sinabi ng ahas sa babae, ""Tiyak na hindi kayo mamamatay.","Binmaton an halas, ""Buwa ito; diri kamo mapatay.",war-tgl,train,tgl,war
Ano ang masasabi mo rito sa binili kong damit para sa darating na okasyon?,Ano an masisiring mo hini nga akon ginpalit nga bado para ha tiarabot nga okasyon?,war-tgl,train,tgl,war
Walang sinuman ang makakapagsabi kung ano ang mangyayari sa ating kinabukasan kaya dapat tayong maghanda.,Waray bisan hin-o an makakasiring kon ano an mahitatabo ha aton kabubuwason sanglit dapat kita mag-andam.,war-tgl,train,tgl,war
Masayang sinalubong ng mga empleyado ang bagong may-ari ng kumpanya na dumating kanina.,Malipayon nga gin-abi-abi han mga empleyado an bag-o nga tag-iya han kumpanya nga inabot kanina.,war-tgl,train,tgl,war
Ipinagbigay-alam ng kumpanya na mayroon silang bagong update para mas mapabuti ang seguridad.,Iginpahibaro han kumpanya nga mayda hira bag-o nga update para mas mapaupay an seguridad.,war-tgl,train,tgl,war
Gusto niyang matutong magluto ng mga masasarap na ulam upang mayroon siyang maibenta tuwing umaga sa aming kanto.,Karuyag niya mahibaro magluto hin mga marasa nga sud-an basi mayda niya maibaligya kada aga ha amon kanto.,war-tgl,train,tgl,war
"Napakainit talaga ng sikat ng araw ngayon, kailangan nating sumilong sa puno.","Kamapaso gud han sirak han adlaw yana, kinahanglan naton magsirong ha kahoy.",war-tgl,train,tgl,war
Naubos agad ang lumpia sa ibabaw ng mesa dahil paborito ito ng mga bata.,Naubos dayon an lumpia ha bawbaw han lamesa kay paborito ini han mga bata.,war-tgl,train,tgl,war
Gusto mo bang sumama sa akin papunta sa palengke upang mamili ng mga sariwang prutas at gulay?,Karuyag mo ba umupod ha akon pakadto ha palengke basi mamalit hin mga presko nga prutas ngan utanon?,war-tgl,train,tgl,war
Matagal ang paghihintay ng bus dito sa terminal dahil sira ang isang sasakyan.,Maiha an paghulat han bus didhi ha terminal kay guba an usa nga sarakyan.,war-tgl,train,tgl,war
Magiging maaaraw ang bukas kaya magandang pagkakataon ito para maglaba tayo ng ating mga labahin.,Masirak an adlaw buwas sanglit maupay ini nga higayon para maglaba kita hiton aton mga bulingon.,war-tgl,train,tgl,war
Masakit talaga ang aking tiyan kaya hindi ako makakasama sa inyong lakad ngayon.,Masakit gud an akon tiyan sanglit diri ako makakaupod ha inyo lakaw yana.,war-tgl,train,tgl,war
Galit ka ba sa sinabi ko kanina o nagtatampo ka lang sa akin?,Nasina ka ba han akon ginsiring kanina o nagmumurugdong ka la ha akon?,war-tgl,train,tgl,war
Gusto niyang matutong magsalita ng Ingles upang maging madali ang kanyang pagbiyahe sa labas.,Karuyag niya mahibaro pagyakan hin Ingles basi magin masayon an iya pagbyahe ha gawas.,war-tgl,train,tgl,war
Matagal niyang hinintay ang oras na makakarinig siya ng magandang balita.,Maiha niya nga ginpinamulat an oras nga makakabati hiya han maopay nga sumat.,war-tgl,train,tgl,war
Nauuhaw na ako.,Nauuhaw na ako.,war-tgl,train,tgl,war
Nakakaramdam ako ng awa para sa mga pamilyang nawalan ng bahay dahil sa malaking pagbaha kahapon.,Nakakaabat ako hin kaluoy para ha mga pamilya nga nawarayan hin balay tungod han dako nga baha kakulop.,war-tgl,train,tgl,war
Gusto kong magbasa ng libro upang antukin ako mamaya.,Karuyag ko magbasa hin libro basi katurogon ako maya-maya.,war-tgl,train,tgl,war
Mayroon ba kayong katulad nito?,Mayda kamo sugad hini?,war-tgl,train,tgl,war
Ano ang ibig mong sabihin?,Ano it imo karuyag sidngon?,war-tgl,train,tgl,war
Masaya talaga akong makarinig ng iyong boses sa telepono matapos ang matagal na panahon na wala tayong pagkikitang dalawa.,Malipayon gud ako nga makabati han imo tingog ha telepono kahuman han maiha nga panahon nga waray kita magkita nga duha.,war-tgl,train,tgl,war
Pakikuha naman ng walis sa likod ng pinto dahil maglilinis ako ng dumi rito sa sala.,Alayon pagkuha han silhig ha luyo han purtahan kay maglilimpyo ako han hugaw dinhi ha sala.,war-tgl,train,tgl,war
Nakatanggap sila ng pormal na abiso tungkol sa kanilang bagong sweldo na magsisimula para sa susunod na buwan.,Nakakarawat hira hin pormal nga pahibaro mahiunong han ira bag-o nga sweldo nga magtitikang para ha sunod nga bulan.,war-tgl,train,tgl,war
Sindihan mo ang ilaw.,Pakasli an suga.,war-tgl,train,tgl,war
Mas pinili kong maglakad papunta sa trabaho upang makatipid ako sa pamasahe.,Mas ginpili ko magbaktas pakadto ha trabaho basi makatipig ako han plete.,war-tgl,train,tgl,war
Laki ng paghanga ko sa iyo dahil sa iyong malaking pasensya sa pagharap sa mga gulo riyan sa opisina.,Dako an pagdayaw ko ha imo tungod han imo dako nga pasensya pag-atubang han mga kasamok dida ha opisina.,war-tgl,train,tgl,war
Dinala niya ang kanyang bagong sasakyan sa opisina upang ipakita sa amin ang magagandang feature nito.,Gindara niya an iya bag-o nga sarakyan ha opisina basi ipakita ha amon an mag-opay nga feature hini.,war-tgl,train,tgl,war
Nakita ko na puno ng alikabok ang ibabaw ng kabinet kaya pinunasan ko ito ng basang basahan.,Nakita ko nga punpon hin abog an bawbaw han kabinet sanglit ginpunasan ko ini hin basa nga trapo.,war-tgl,train,tgl,war
Nakakatuwa talagang makipag-usap sa iyo matapos ang matagal na panahon na hindi tayo nagkita.,Makalilipay gud makig-istorya ha imo kahuman han maiha nga panahon nga waray kita magkita.,war-tgl,train,tgl,war
"Kung pitong ulit ipaghihiganti si Cain, tunay na si Lamec ay pitumpu't pitong ulit."" Sina Set at Enos","Kon pito nga kinabuhi an iginbabayad para hin pagpatay kan Cain, setentay siete nga kinabuhi an igbabayad kon pagpatayon ako."" Gin-anak ni Set hi Enos",war-tgl,train,tgl,war
Magkano ang kilo ng baboy ngayon sa palengke dahil nagplano akong magluto ng adobo bukas?,Tagpira an kilo han baboy yana ha merkado kay nagplano ako magluto hin adobo buwas?,war-tgl,train,tgl,war
Magtrabaho muna tayo.,Trabaho anay kita.,war-tgl,train,tgl,war
Tinitiyak ng mga pulis na mapanatili ang kapayapaan at seguridad sa buong bayan habang may kapistahan.,Ginsisiguro han mga pulis nga mamintinar an kamurayawan ngan seguridad ha bug-os nga bungto durante han kapiyestahan.,war-tgl,train,tgl,war
Dinala ko ang mga lumang dyaryo sa labas upang ibenta sa magbobote.,Gindara ko an mga daan nga dyaryo ha gawas basi igbaligya ha mambobotelya.,war-tgl,train,tgl,war
Hiniling niya sa aking pautangin siya ng kaunting pera upang ibayad sa pamasahe ng kanyang mga anak bukas.,Ginhangyo niya ako nga pautangon hiya hin gutiay nga kwarta basi ibayad han plete han iya mga anak buwas.,war-tgl,train,tgl,war
Hindi talaga napapagod ang mga gwardya sa pag-aasikaso sa maraming taong patuloy na pumapasok sa malaking mall ngayong araw.,Diri gud napapoy an mga gwardya pag-asikaso ha damo nga tawo nga padayon nga nasulod ha dako nga mall yana nga adlaw.,war-tgl,train,tgl,war
Mas gusto ko ang tahimik na lugar kaysa sa magulo at maingay na lungsod.,Mas gusto ko an mamingaw nga lugar kaysa ha magulo ngan maingay nga syudad.,war-tgl,train,tgl,war
"Malakas ang hangin dito sa dalampasigan, masarap magpalipas ng oras kasama ang kaibigan.","Makusog an hangin dinhi ha baybayon, maupay pagpalabay hin oras kaupod an sangkay.",war-tgl,train,tgl,war
Nasaan na banda ang pinag-uusapan nating lugar tagpuan dahil tila nawawala ako rito sa sentro ng lungsod?,Hain na dapit an ginkakasabutan naton nga lugar panagkitaan kay baga hin nawawara ako didhi ha sentro han syudad?,war-tgl,train,tgl,war
Kailangan nating protektahan ang ating kalikasan sa pamamagitan ng pagtatanim ng mas maraming puno.,Kinahanglan naton protektaran an aton kalikasan pinaagi han pagtanom hin mas damo nga kahoy.,war-tgl,train,tgl,war
Ubos na ang aming suplay ng bigas kaya bibili ako ng isang sako mamaya.,Ubos na an amon suplay han bugas sanglit mapalit ako hin usa ka sako maya-maya.,war-tgl,train,tgl,war
Gusto kong magpahinga dahil pagod na pagod ako sa paglilinis ng buong bahay.,Karuyag ko magpahuway kay ginuol ako hin duro ha pag-limpyo han bug-os nga balay.,war-tgl,train,tgl,war
Naubos agad ang baterya ng aking selpon dahil naglaro ako buong gabi.,Naubos dayon an baterya han akon selpon kay nag-inuyag ako bug-os nga gab-i.,war-tgl,train,tgl,war
Maraming tao sa plasa kanina dahil may libreng palabas para sa mga bata.,Damo an tawo ha plasa kanina kay mayda libre nga pasundayag para ha mga bata.,war-tgl,train,tgl,war
Hindi ako magaling mag-Waray.,Diri ak maupay mag-Waray.,war-tgl,train,tgl,war
Itinago ko ang natirang pera sa bangko upang may magamit sa pangangailangan.,Gintago ko an nahibilin nga kwarta ha bangko basi mayda magamit ha panginahanglan.,war-tgl,train,tgl,war
Mahirap intindihin ang ibig niyang sabihin dahil mahina siyang magsalita at palagi siyang nahihiya.,Makuri intindihon an iya buot sidngon kay mahinay hiya magyakan ngan pirme hiya nahihiya.,war-tgl,train,tgl,war
Tapusin mo na lang muna iyang iyong homework bago ka pumunta doon sa labas ng ating bakuran para maglaro.,Taposa nala anay iton imo homework san-o ka dumanas didto ha gawas hiton aton natad pag-uyag.,war-tgl,train,tgl,war
Hindi siya nagdalawang-isip na magbigay ng tulong sa mga biktima ng sunog kahit na maliit lang ang kanyang pera.,Waray hiya magduha-duha paghatag hin bulig ha mga biktima han sunog bisan kon gutiay la an iya kwarta.,war-tgl,train,tgl,war
Pwede mo bang buksan ang ilaw dahil madilim na talaga ang loob nitong kwarto?,Pwede mo ba pasigahon an suga kay madulom na gud an sulod hini nga kwarto?,war-tgl,train,tgl,war
Mahaba-haba pa ang ating lalakarin patungo doon sa nasa itaas na sityo kaya huwag kang mapagod.,Mahaba-haba pa iton aton lalakton pakadto hiton aada ha bawbaw nga sityo sanglit ayaw kahuol.,war-tgl,train,tgl,war
