source_text,target_text,language_pair,split,source_lang,target_lang,data_source
lolo na hi tatay yana.,lolo na si tatay ngayon.,war-tgl,train,war,tgl,alpaca
Hira in usa nga panguna han National Football League (NFL) tikang han 1972 ngan nagin usa nga ikoniko nga simbolo han Cowboys ngan han NFL ha kabug-usan.,Naging isang pangunahing manlalaro ng National Football League (NFL) sila mula 1972 at naging isang makabagong simbolo ng Cowboys at ng NFL sa pangkalahatan.,war-tgl,train,war,tgl,alpaca
an hinungdan han problema ha ginhatag nga teksto amo an kapakyasan o pagdumiri han solar panel nga maghatag hin kuryente ha aparato.,ang sanhi ng problema sa pagbibigay ng teksto ay ang pagkabigo o pag-install ng solar panel na nagbibigay ng kuryente sa aparato.,war-tgl,train,war,tgl,alpaca
"Termino: Epigenetics
Kahulogan: An pag-aram han napanunod nga mga pagbag-o ha pagpahayag han gene nga diri nag-uupod hin mga pagbag-o ha nagpapailarom nga pagkasunod-sunod han DNA",Termino: Epigenetics Kahulugan: Ang pag-aaral ng mga sumusunod na pagbabago sa pagpapahayag ng mga gene na hindi kasangkot ng mga pagbabago sa pag-iwas sa pagkakasunud-sunod ng DNA,war-tgl,train,war,tgl,alpaca
Pag-analisar hin siday ngan paghatag hin sumaryo .,Pag-aaralan ang mga pahina at magbigay ng isang sumaryo.,war-tgl,train,war,tgl,alpaca
Abrido nga Plano han Salog: Pagpili hin abrido nga plano han salog nga mayda gutiay nga mga bungbong ngan mga partisyon para ma-aghat an pagbinuligay ngan komunikasyon ha mga empleyado.,Abrido at Salap na Lunsod: Ang isang bukas na pagpipilian ng isang plano sa salop na may iba't ibang mga bungbong at mga partisyon upang maiwasan ang pag-uusap at komunikasyon sa mga empleyado.,war-tgl,train,war,tgl,alpaca
"Ha luyo nga bahin, an usa nga dinamiko nga website in may kapas paghimo hin sulod ha paglupad, base han mga pakig-upod han gumaramit o datos nga nakatago ha usa nga database.","Sa kabilang banda, ang isang dynamic na website ay maaaring lumikha ng mga naka-click na nilalaman, batay sa mga pakikipag-ugnayan ng gumagamit o data na naka-imbak sa isang database.",war-tgl,train,war,tgl,alpaca
pahayag han tesis: an komunikasyon in importante nga aspeto ha kalampusan ngan kahilaba han relasyon han mga mag-asawa.,pahayag han tesis: isang komunikasyon sa mahalagang aspeto ng pag-aaral at pag-aaral ng relasyon ng mga mag-asawa.,war-tgl,train,war,tgl,alpaca
Hi ako mag-uusa-an,Ako’y mag-isa na lamang,,train,war,tgl,conversational
"Panahon ito han paghibaro, pag-eksperyensya hin bag-o nga mga butang, ngan pakig-upod ha pamilya nga gindisenyo ako basi buligan.","Ito ay panahon ng pag-aaral, pag-eksperimento ng mga bagong bagay, at pakikipag-ugnay sa pamilya na dinisenyo bilang isang bully.",war-tgl,train,war,tgl,alpaca
malakat na ako,aalis na ako,,train,war,tgl,conversational
Nabaruan Ko Nga Mayda Bag-O Nga Tindahan Nga Nag-Abre Ha Plasa Nga Nagbabaligya Hin Barato Nga Kape.,Nalaman Ko Na May Bagong Tindahan Na Nagbukas Sa Plasa Na Nagbebenta Ng Murang Kape.,,train,war,tgl,conversational
solbara an masunod nga problema gamit an javascript nga function.,solbara ang sumusunod na problema gamit ang javascript function.,war-tgl,train,war,tgl,alpaca
Usa nga isyu yana ha palibot amo an pagbag-o han klima.,Ang isa sa mga isyu sa kapaligiran ay ang pagbabago ng klima.,war-tgl,train,war,tgl,alpaca
Pag-unabi hin tulo han pinakadiri-hingangalimtan nga takna ha kasaysayan,Mga hula sa tatlong sa mga pinaka-hindi-malimutang sandali sa kasaysayan,war-tgl,train,war,tgl,alpaca
pagngaran hin duha nga bahin han propyedad.,pagngalan ng dalawang bahagi ng propyedad.,war-tgl,train,war,tgl,alpaca
Mahimo ka gumamit hin software hin pag-edit hin litrato sugad han Photoshop o online nga mga gamit hin pag-edit hin litrato ha pag-apply hin sepia filter nga imahe.,Maaari kang gumamit ng software ng pag-edit ng larawan tulad ng Photoshop o mga online na tool sa pag-edit ng larawan upang mag-apply ng ilang mga filter sa imahe.,war-tgl,train,war,tgl,alpaca
Maupay nga aga ha iyo ngatanan nga aanhi yana,Magandang umaga po sa inyong lahat na naririto ngayon,,train,war,tgl,conversational
"An pulong nga ""firewall"" nagtutudlok hin sistema hin pagseguridad hin network nga nagbabantay ngan nagkokontrol hin nasulod ngan nagawas nga trapiko hin network.","Ang terminong ""firewall"" ay tumutukoy sa isang sistema ng seguridad sa network na nagbabantay at kumokontrol sa mga pagpasok at pag-iwas sa trapiko sa network.",war-tgl,train,war,tgl,alpaca
paagi han pagbanabana: usa pa nga paagi han pagbanabana hin ugat kwadrado amo an paggamit hin pagbanabana.,pagbabahagi ng kuwadrado: ang isa sa mga paraan ng pagbabahagi ng isang kuwadrado ay ang paggamit ng pagbabahagi.,war-tgl,train,war,tgl,alpaca
"An pagin malaumon nagtutudlok ha paglaom, positibo nga panlantaw ha kinabuhi","Ang isang malilim na pahina ay tumutukoy sa pag-asa, positibong pagtingin sa buhay",war-tgl,train,war,tgl,alpaca
Hin-o it kaupod,Sino ang kasama,war-tgl,train,war,tgl,alpaca
Diri gud napapoy an mga gwardya pag-asikaso ha damo nga tawo nga padayon nga nasulod ha dako nga mall yana nga adlaw.,Hindi talaga napapagod ang mga gwardya sa pag-aasikaso sa maraming taong patuloy na pumapasok sa malaking mall ngayong araw.,war-tgl,train,war,tgl,alpaca
"Malipayon nga kaadlawan ha imo, hinaot unta nga tagaan ka pa hin damo nga tuig.","Maligayang kaarawan sa iyo, nawa'y bigyan ka pa ng maraming taon.",war-tgl,train,war,tgl,alpaca
"Pagsaliksik nga mga kompanya: Paghimo hin lista han mga kompanya nga naruruyagan mo ngan pagsaliksik han mga internship nga ira igintatanyag, sugad man han ira mga proseso ngan mga kinahanglanon ha pag-aplay.","Pag-aaral ng mga kumpanya: Gumawa ng isang listahan ng mga kumpanya na iyong hinahanap at pag-aaral ng mga internship na kanilang inaalok, pati na rin ang kanilang mga proseso at mga kinakailangan sa pag-apply.",war-tgl,train,war,tgl,alpaca
Sidngon ta nga ginhangyo ka nga magbutang hin gutiay nga aplikasyon ha web.,Hindi ka rin maaaring humingi ng mga detalye sa pamamagitan ng web application.,war-tgl,train,war,tgl,alpaca
Didto la kami,Nandoon lang kami,,train,war,tgl,conversational
Makaruyag pamation an imo kanta,Masarap pakinggan ang kanta mo,war-tgl,train,war,tgl,alpaca
Matris han kagupong: An matris han kagupong in usa nga lamesa nga nagpapakita han kadamo han tama ngan sayop nga ginklasipikar nga mga panhitabo.,Matris ng Pag-aalala: Ang isang matris ng pag-aalala sa isang talahanayan na nagpapakita ng bilang ng mga tama at mali na ginklasipikasyon ng mga kaganapan.,war-tgl,train,war,tgl,alpaca
"Facebook: Ha bahin han social media, an Facebook in nagdominar han eksena tungod han iya dako nga user base, abanse nga mga algorithm han pag-anunsyo, ngan kanunay nga kabag-ohan ha iya plataporma.","Facebook: Bilang isang social media platform, ang Facebook ay nag-domain sa eksena dahil sa malaking user base nito, walang mga algorithm sa pag-advertise, at patuloy na pagbabago sa platform nito.",war-tgl,train,war,tgl,alpaca
"An hinungdan amo an ""An virus"" ngan an epekto amo an ""pagdamo han mga namamatay.""","Ang sanhi ay ""isang virus"" at ang epekto ay ""pagkamatay ng mga hayop"".",war-tgl,train,war,tgl,alpaca
Hain Mo Ginbutang An Yawi?,Saan Mo Inilagay Ang Susi?,,train,war,tgl,conversational
Sayo nga linmakat an mga parapangisda basi makadakop hin damo nga isda nga ibabaligya ha merkado,Maagang umalis ang mga mangingisda upang makahuli ng maraming isda na ibebenta sa pamilihan,,train,war,tgl,conversational
malaksi dumaong an barko tikang ha cebu sanglit waray kami maiha hin paghinulat didto ha pantalan.,mabilis dumaong ang barko galing sa cebu kaya hindi kami nagtagal sa paghihintay doon sa daungan.,war-tgl,train,war,tgl,alpaca
"Paghimo hin mga konklusyon: Base han pag-analisar han datos, hibaroi kon an mga resulta nasuporta o nagdudumiri han null nga hipotesis ngan paghimo hin mga konklusyon mahitungod han pagkaepektibo han ginsasarihan nga medisina.","Gumawa ng mga konklusyon: Batay sa pagsusuri ng data, pag-isip kung ang mga resulta ay sumusuporta o sumasawalang-isip sa null hypothesis at gumawa ng mga konklusyon tungkol sa pagiging epektibo ng ginsasari sa medisina.",war-tgl,train,war,tgl,alpaca
bag-o nga bulan .,bag-o nga bulan .,war-tgl,train,war,tgl,alpaca
"pagmintinar han imo abono: kun nagtikang ka na paghimo hin abono, kinahanglan mo na regular nga baliktaron ngan ighalo an mga materyales ha imo basurahan para makahangin an tambak ngan madagmit an proseso han pagkadunot.","paginar sa iyong subscription: kapag nagsisimula ka sa pag-aapruba ng subscription, dapat mong regular na suriin at i-recycle ang mga materyales sa iyong basurahan upang maiwasan ang pag-aapruba at maiwasan ang proseso ng pag-aapruba.",war-tgl,train,war,tgl,alpaca
"Follow up: Kun padayon nga magpadayon an isyu, pagtipig hin record han kada panhitabo ngan padayon nga igreport ha mga natutungdan nga otoridad.","Follow up: Kung patuloy na patuloy ang isyu, mag-iingat ng isang talaan ng bawat kaganapan at patuloy na mag-report sa mga may-katuturan na awtoridad.",war-tgl,train,war,tgl,alpaca
makigbahin ha mga pagrepaso han kodigo para maseguro an pagsunod han mga suruklan han pag-uswag.,makibahagi sa mga pagsusuri sa kodigo upang matiyak na ang mga tuntunin ng pag-unlad ay sumusunod.,war-tgl,train,war,tgl,alpaca
"Mas dako an tsansa nga mag-uran ha kulop, salit ayaw hingalimti pagdara hin payong o rain jacket.","Ngunit kung may pagkakataon kang mag-aral sa kulop, huwag kang makalimutan na magdala ng rain jacket.",war-tgl,train,war,tgl,alpaca
Hingalimtan ko sidngon ha imo nga inabot na an akon ginpalit nga bado para ha imo kakulop.,Nakalimutan kong sabihin sa iyo na dumating na ang binili kong damit para sa iyo kahapon.,war-tgl,train,war,tgl,alpaca
Nagdesisyon an akon mga kag-anak nga ibaligya an amon daan nga balay basi bumalhin ha probinsya,Nagpasya ang aking mga magulang na ibenta ang aming lumang bahay upang lumipat sa probinsya,,train,war,tgl,conversational
"kon tapos ka na, atras, ngan dayawa an imo trabaho!","kapag tapos ka na, mag-umpisa, at mag-appreciate ng iyong trabaho!",war-tgl,train,war,tgl,alpaca
Maiha ko na nga karuyag pumalit hini nga mahalon nga libro kundi yana la ako nagkaada hin igo nga kwarta,Matagal ko nang gustong bumili ng mamahaling librong ito ngunit ngayon lang ako nagkaroon ng sapat na pera,,train,war,tgl,conversational
Dugangan an pagkakasaligan ngan pagtrabaho han produkto pinaagi han pagpauswag han inhenyeriya.,Ang pagtaas ng pagiging epektibo at pag-andar ng produkto sa pamamagitan ng pagpapabuti ng inhinyeriya.,war-tgl,train,war,tgl,alpaca
"Pagdisenyo hin logo para hin usa nga kompanya nga tinatawag nga ""Akon Syahan nga Istudyo"".","Nagdisenyo ng logo para sa isang kumpanya na tinatawag na ""Akon Syahan na Studio"".",war-tgl,train,war,tgl,alpaca
"una nga siday: an dalan nga waray aagian ni robert frost
ikaduha nga siday: an danaw nga isla han innisfree ni w.b.",una nga siday: an dalan nga waray aagian ni robert frost ikaduha nga siday: an danaw nga isla han innisfree ni w.b.,war-tgl,train,war,tgl,alpaca
Ginhangyo ko an drayber nga pahinayan an iya pagpadalagan kay mahipid ngan madalunot an karsada dinhi.,Nakiusap ako sa drayber na bagalan ang kanyang pagpapatakbo dahil makitid at madulas ang kalsada rito.,,train,war,tgl,conversational
Isumpay an duha nga teksto nga may lohikal nga pagbalhin.,Ang pag-uugnay ng dalawang teksto ay maaaring maging isang lohikal na pagbabago.,war-tgl,train,war,tgl,alpaca
Nag-uupod ini hin paghimo hin puno hin desisyon nga mayda posible nga mga pakiana ngan mga kapilian hin baton.,Kasama dito ang paggawa ng isang malawak na desisyon tungkol sa mga posibleng pakete at mga pagpipilian sa mga bato.,war-tgl,train,war,tgl,alpaca
nagluto hiya hin lechon paksiw ngan pansit komo paghahanda para han akon kaadlawan.,nagluto siya ng lechon paksiw at pansit bilang paghahanda para sa aking kaarawan.,,train,war,tgl,conversational
Paghimo hin pamulong para ma-aghat an mga tawo nga magpabilin nga makisangkayon ha kalibungan.,Huwag kayong magsalita upang hindi kayo magtiwala sa inyong mga kasamahan sa inyong mga bahay.,war-tgl,train,war,tgl,alpaca
"karig-on, diri basta la maruruba","matibay, hindi basta-basta nasisira",,train,war,tgl,conversational
Usa nga uyagan nga awto .,Hindi mo maaaring i-contact ang iyong kotse .,war-tgl,train,war,tgl,alpaca
bangin mahimo mo pakiistoryahan an parag-organisar han katirok ngan sumatan hira nga diri ka makakakadto.,maaari kang makipag-usap sa mga taga-organisa ng pulong at sabihin sa kanila kung paano ka makakatambong.,war-tgl,train,war,tgl,alpaca
Naghulat kami hin maiha ha terminal han bus kay guba daw an sarakyan nga amon sadang sakyan pakadto ha amon probinsya yana nga gab-i.,Naghintay kami nang matagal sa terminal ng bus dahil sira raw ang sasakyan na dapat naming sasakyan papunta sa aming probinsya ngayong gabi.,,train,war,tgl,conversational
Isaysay an iginhatag nga termino ha pipira nga mga tudling.,Isaysay ang terminong ibinigay sa ilang mga tudling.,war-tgl,train,war,tgl,alpaca
"Hadto nga panahon, ha usa nga galaksi nga hirayo, may-ada nabubuhi nga talagsaon nga langyawanon nga klase hin kinabuhi nga hi Zork.","Noong isang panahong iyon, sa isang galaksiya na malayo, maaaring may buhay na kakaiba at may klase ng buhay na Zork.",war-tgl,train,war,tgl,alpaca
An pagpabilin nga kalmado makakabulig liwat ha pag-iban han anoman nga tensyon nga bangin bumangon durante han pag-istorya,Ang pag-iwas sa mga salita ay makakatulong din sa pag-iwas sa anumang tensiyon na maaaring mangyari sa pag-uusap,war-tgl,train,war,tgl,alpaca
Karuyag ko paliton ini kundi kulang an akon dara nga kwarta.,Gusto kong bilhin ito ngunit kulang ang dala kong pera.,war-tgl,train,war,tgl,alpaca
"baga hin madulom na an langit, sigurado nga mauuran hin makusog maya-maya.","mukhang madilim na ang langit, siguradong uulan nang malakas mamaya.",,train,war,tgl,conversational
urusahon nga mga kombinasyon han mga armas ngan mga estilo han pakig-away.,nakakagandang kombinasyon ng mga armas at mga istilo ng pakikipaglaban.,war-tgl,train,war,tgl,alpaca
"Komo usa nga AI, diri ako naghihimo hin mga desisyon nga nakabase ha ""gutiay nga karaotan.""","Kahit na ikaw ay isang AI, hindi ka gumagawa ng mga desisyon batay sa ""mga plano ng kasamaan"".",war-tgl,train,war,tgl,alpaca
"An mga lamesa nagrirepresentar hin mga entidad, samtang an mga kolum nagrirepresentar han mga kalidad han entidad","Ang mga talahanayan ay kumakatawan sa mga entidad, samantalang ang mga haligi ay kumakatawan sa mga katangian ng isang entidad",war-tgl,train,war,tgl,alpaca
pag-ebalwar han modelo: pag-ebalwar han pagbuhat han ginbansay nga modelo ha usa nga gindudumara nga datos han pagbalidar.,pag-ebalwar ng modelo: pag-ebalwar ng pag-eehersisyo ng pag-eehersisyo ng modelo sa isang naka-develop na data ng pagkakaisa.,war-tgl,train,war,tgl,alpaca
"Mga pagbabag-o han batasan han mga ihalas nga hayop: Samtang nagbabag-o an klima, nakakaapekto ini ha mga batasan ngan han pag-apod-apod han mga ihalas nga hayop ha bug-os nga planeta","Mga pagbabago sa mga batas ng mga hayop: Habang ang klima ay nagbabago, ang mga pagbabago sa klima ay nakakaapekto sa mga batas at mga pag-aari ng mga hayop sa buong planeta",war-tgl,train,war,tgl,alpaca
karuyag niya makaatendir han reunion han ira klase basi makigkita ha iya mga daan nga kasangkayan,gusto niyang makadalo sa reunion ng kanilang klase upang makipagkita sa kanyang mga dating kaibigan,,train,war,tgl,conversational
diri ako makakag-kinita han paborito ko nga pelikula yana kay nawara an signal.,hindi ako makakapanood ng paborito kong pelikula ngayon dahil nawala ang signal.,,train,war,tgl,conversational
Pira an suskritor han PewDiePie,Kumita ng isang subscriber ng PewDiePie,war-tgl,train,war,tgl,alpaca
"Ha salatan han Lorindia nahimumutang an Terra, an ginhadian han tuna","Sa timog ng Lorindia ay matatagpuan ang Terra, ang kaharian ng tuna",war-tgl,train,war,tgl,alpaca
Ha kataposan nagtitikang na pagsirang an adlaw ha kalangitan.,Sa wakas ay nagsisimula na ang pagsikat ng araw sa kalangitan.,war-tgl,train,war,tgl,alpaca
Ano an pinakadaku nga hayop ha tuna?,Ano ang pinakamaliit na hayop sa tuna?,war-tgl,train,war,tgl,alpaca
"Pisikal nga seguridad: An mga pitad ha pisikal nga seguridad nag-uupod han pagbutang hin mga sistema han pagkontrol han pagsulod, mga CCTV, ngan mga alarma.","Pisikalik na kaligtasan: Ang mga hakbang sa pisikal na kaligtasan ay kinabibilangan ng pag-install ng mga sistema ng kontrol sa pagpasok, mga CCTV, at mga alarma.",war-tgl,train,war,tgl,alpaca
Naaksidente an akon sangkay samtang nagmomotor sanglit gindara hiya ha ospital para matahi an iya samad,Naaksidente ang aking kaibigan habang nagmomotor kaya dinala siya sa ospital para matahi ang kanyang sugat,,train,war,tgl,conversational
Pwede mo ba ako ubayan pakadto ha atubangan kay karuyag ko makita an nagkanta?,Pwede mo ba akong samahan papunta sa harapan dahil gusto kong makita ang kumanta?,war-tgl,train,war,tgl,alpaca
Paghatag hin 3 nga posible nga pagpauswag han tudling para magin mas epektibo .,Magbigay ng 3 posibleng pagpapabuti sa pag-uulat upang maging mas epektibo.,war-tgl,train,war,tgl,alpaca
"tungod han impormasyon ha ubos, kuwenta an kabug-usan nga gastos han biyahe.","sa impormasyon sa ibaba, alamin ang kabuuang gastos ng paglalakbay.",war-tgl,train,war,tgl,alpaca
An kinabuhi han batan-on nga mga indibiduwal yana naiiba gud ha kinabuhi han ira mga kag-anak,Ang buhay ng mga kabataan ay iba sa buhay ng kanilang mga anak,war-tgl,train,war,tgl,alpaca
"Damu nga mga rehiyon han pag-uma ha Etiopia an nakaeksperyensya hin pabalik-balik nga mga kahimtang han huraw ha naglabay nga mga tuig nga nakaulang ha produksyon han mga tanom, nga nagresulta ha pag-iban han pagkaon.","Maraming agrikultural na rehiyon sa Ethiopia ang nakaranas ng paulit-ulit na mga kondisyon ng tagtuyot sa mga nakaraang taon na nag-aapekto sa produksyon ng mga halaman, na nagresulta sa kawalan ng pagkain.",war-tgl,train,war,tgl,alpaca
